Land,Jaar,HydroEnergy,SolarEnergy,WindEnergy,Oppervlakte,BNPpp,RenewableEnergy,percentageGroen,BPNperLand,GrijzeEnergie,Populatie
Uganda,2003,3795.338053,0,0,241550,241.6948011,316939.863,93.93776559,6336696289,337393.4445,26217760
Uganda,2004,2968.074143,0,0,241550,292.843015,321137.4818,94.1812945,7940362799,340977.9867,27114742
Uganda,2005,3724.543923,0,0,241550,321.4357614,326295.3861,92.84903779,9013834373,351425.7055,28042413
Uganda,2006,2680.656238,0,0,241550,342.837264,329653.2557,92.42850935,9942597780,356657.5486,29000925
Uganda,2007,2869.288111,0,0,241550,409.870326,334280.8983,91.81341372,12292813603,364087.212,29991958
Uganda,2008,3237.011379,0,0,241550,459.1097759,341109.5071,91.14457259,14239026630,374251.0359,31014427
Uganda,2009,2763.182631,0,0,241550,529.915657,346758.1745,91.50108151,117228000000,378966.2032,32067125
Uganda,2010,3576.468591,0,0,241550,567.2453445,352697.0812,91.09552531,136419000000,387172.7837,33149417
Uganda,2011,4071.729366,0,0,241550,544.6910663,356942.9266,90.3336788,163160000000,395138.26,34260342
Uganda,2012,4426.764925,0,0,241550,670.1788054,356942.9266,90.3336788,175781000000,395138.26,35400620
Ukraine,1990,26055.56337,0,0,603550,1569.730041,39110.84337,0.650123021,81456431292,6015914.236,51892000
Ukraine,1991,30411.04456,0,0,603550,1489.679685,42450.31456,0.700765611,77464043753,6057705.158,52000470
Ukraine,1992,21494.72157,0,0,603550,1417.869932,32508.14157,0.600592029,73942294099,5412682.82,52150266
Ukraine,1993,30113.82234,0,0,603550,1258.136319,40634.08234,0.893723048,65648559195,4546607.859,52179210
Ukraine,1994,32335.81352,0,0,603550,1012.105189,42703.50352,1.105019605,52549555010,3864501.89,51921041
Ukraine,1995,26532.03768,0,0,603550,935.9680915,37170.65768,0.976939749,48213868185,3804805.539,51512299
Ukraine,1996,21968.34059,0,0,603550,872.7091855,32627.14059,0.897911059,44558077827,3633671.761,51057189
Ukraine,1997,24776.29276,0,0,603550,991.2301011,35393.10276,1.025039599,50150399813,3452852.24,50594105
Ukraine,1998,38799.82663,0,7.395608355,603550,835.260299,49569.55224,1.57750697,41883241480,3142271.52,50143939
Ukraine,1999,34516.86879,0,7.229168276,603550,635.7662419,45098.90796,1.451121519,31580639053,3107865.7,49673350
Ukraine,2000,26899.32336,0,14.31576549,603550,635.7089635,37363.04912,1.254580035,31261527363,2978131.971,49175848
Ukraine,2001,27005.95396,0,35.91217282,603550,780.7380243,37054.04613,1.228065068,38009344577,3017270.591,48683865
Ukraine,2002,21687.91461,0,49.56207764,603550,879.4750486,31687.45669,1.034933102,42392896031,3061787.919,48202500
Ukraine,2003,21074.23261,0,70.71890138,603550,1048.522488,30782.04151,0.972022252,50132953288,3166804.201,47812950
Ukraine,2004,27906.7208,0,78.35631638,603550,1367.352433,37809.69712,1.189750408,64883060726,3177952.02,47451600
Ukraine,2005,29475.89089,0,90.59968082,603550,1828.707277,38890.66057,1.251230581,86141530606,3108192.939,47105150
Ukraine,2006,31129.58058,0,84.55186407,603550,2303.018831,53959.88245,1.734516835,107753000000,3110946.02,46787750
Ukraine,2007,25143.48521,0,111.5505111,603550,3068.608998,47081.24572,1.518231494,142719000000,3101058.429,46509350
Ukraine,2008,29061.69389,0,113.6011314,603550,3891.037823,86216.38792,2.710113543,179992000000,3181283.24,46258200
Ukraine,2009,29533.5348,0,106.3959447,603550,2545.480341,78557.12178,2.965736096,253547000000,2648823.74,46053300
Ukraine,2010,33655.29807,2.558949062,127.9474531,603550,2973.996481,82547.13334,2.880564529,286049000000,2865658.19,45870700
Ukraine,2011,28263.55101,77.46268319,229.8059601,603550,3569.757027,79899.76227,2.733010228,347454000000,2923507.62,45706100
Ukraine,2012,26186.22188,832.1416057,719.6900374,603550,3855.42128,79475.2972,2.833570796,372314000000,2804775.42,45593300
United Arab Emirates,1990,0,0,0,83600,27989.3013,1355.18,0.188368716,50701443748,719429.4407,1811458
United Arab Emirates,1991,0,0,0,83600,26945.65915,1355.18,0.188368716,51552165622,719429.4407,1913190
United Arab Emirates,1992,0,0,0,83600,26864.18811,1355.18,0.188368716,54239171888,719429.4407,2019014
United Arab Emirates,1993,0,0,0,83600,26141.33065,1108.79,0.150356176,55625170253,737442.2717,2127863
United Arab Emirates,1994,0,0,0,83600,26495.82156,985.61,0.120144779,59305093980,820351.9189,2238281
United Arab Emirates,1995,0,0,0,83600,27973.74282,985.61,0.112603959,65743666576,875288.9408,2350192
United Arab Emirates,1996,0,0,0,83600,29813.37231,739.18,0.073493581,73571233996,1005774.913,2467726
United Arab Emirates,1997,0,0,0,83600,30378.54534,739.18,0.076355711,78839008445,968074.2807,2595220
United Arab Emirates,1998,0,0,0,83600,27681.31128,708.41,0.070977215,75674338344,998080.863,2733770
United Arab Emirates,1999,0,0,0,83600,29278.76942,708.41,0.070562046,84445475410,1003953.315,2884188
United Arab Emirates,2000,0,0,0,83600,34207.53988,708.41,0.068877984,104337000000,1028499.905,3050128
United Arab Emirates,2001,0,0,0,83600,32105.64874,708.41,0.07256764,103312000000,976206.4744,3217865
United Arab Emirates,2002,0,0,0,83600,32355.41048,708.41,0.064790858,109816000000,1093379.563,3394060
United Arab Emirates,2003,0,0,0,83600,34294.89493,708.41,0.063870859,124346000000,1109128.656,3625798
United Arab Emirates,2004,0,0,0,83600,37179.6829,1047.2,0.098781146,147824000000,1060121.331,3975945
United Arab Emirates,2005,0,0,0,83600,40298.52422,1201.19,0.112573317,180617000000,1067029.054,4481976
United Arab Emirates,2006,0,0,0,83600,42950.10058,1416.81,0.125970558,222106000000,1124715.189,5171255
United Arab Emirates,2007,0,0,0,83600,42913.78403,1693.98,0.127830821,257916000000,1325173.371,6010100
United Arab Emirates,2008,0,0,0,83600,45720.0179,2002,0.132196695,315475000000,1514410.024,6900142
United Arab Emirates,2009,0,0,0,83600,32905.05385,2279.21,0.133247145,2309000000000,1710513.197,7705423
United Arab Emirates,2010,0,0,0,83600,34341.91129,2494.79,0.139800814,2407860000000,1784531.813,8329453
United Arab Emirates,2011,0,0,0,83600,39778.48971,2648.82,0.14191744,2592020000000,1866451.368,8734722
United Arab Emirates,2012,0,0,0,83600,41587.51281,2741.18,0.133041001,2614950000000,2060402.417,8952542
United Kingdom,1990,16192.37679,427.93,27.98759192,243610,19095.467,34713.47518,0.653010477,1093170000000,5315913.971,57247586
United Kingdom,1991,14561.22741,427.93,34.63959807,243610,19900.72665,33864.14641,0.610399487,1142800000000,5547866.132,57424897
United Kingdom,1992,17235.72508,427.93,126.9432891,243610,20487.17079,45786.88417,0.843333112,1179660000000,5429276.228,57580402
United Kingdom,1993,13778.82473,427.93,698.2296121,243610,18389.01957,42888.41432,0.777487859,1061390000000,5516280.907,57718614
United Kingdom,1994,16041.53925,427.93,1076.993801,243610,19709.2381,56409.37306,1.023140655,1140490000000,5513354.668,57865745
United Kingdom,1995,15441.2269,427.93,1247.937106,243610,21295.89728,58327.85152,1.061995852,1235570000000,5492286.19,58019030
United Kingdom,1996,10819.87791,427.93,1556.1746,243610,22426.94555,54952.70632,0.947082423,1304510000000,5802315.087,58166950
United Kingdom,1997,13378.18537,427.93,2140.3813,243610,24670.97448,58459.54802,1.031351402,1438740000000,5668247.302,58316954
United Kingdom,1998,16111.01989,393.94,2760.7199,243610,26144.87153,58632.2415,1.028375123,1529140000000,5701444.948,58487141
United Kingdom,1999,16977.13652,422.1116223,2704.378943,243610,26555.07736,55021.7299,0.949134008,1558320000000,5797045.458,58682466
United Kingdom,2000,16113.88071,472.0882817,3000.362766,243610,26296.44819,56057.04851,0.96199124,1548660000000,5827189.082,58892514
United Kingdom,2001,12708.0405,560.1762922,3023.485966,243610,25864.39497,51435.24191,0.873117635,1529090000000,5890986.489,59119673
United Kingdom,2002,14941.95269,682.2240815,3920.428783,243610,28202.85426,56980.90824,0.995871057,1674420000000,5721715.461,59370479
United Kingdom,2003,9878.335098,836.0334538,3933.579362,243610,32586.6428,55878.11438,0.968749374,1943710000000,5768067.147,59647577
United Kingdom,2004,15105.33045,1040.296011,6035.270375,243610,38308.43637,67784.9133,1.169848291,2298040000000,5794333.66,59987905
United Kingdom,2005,15627.12053,1254.179627,9220.064613,243610,39934.7836,81237.95538,1.412878649,2412110000000,5749818.319,60401206
United Kingdom,2006,14511.69072,1553.474757,13348.98613,243610,42446.79557,91049.01016,1.61004036,2582750000000,5655076.259,60846820
United Kingdom,2007,15893.38409,1922.486547,16510.08621,243610,48319.93195,105739.9164,1.900271376,2963100000000,5564463.988,61322463
United Kingdom,2008,16488.88213,2013.006527,22687.80619,243610,45167.73523,139030.4756,2.53771883,2791680000000,5478561.059,61806995
United Kingdom,2009,16274.92533,3286.486183,28901.11239,243610,37076.64525,158329.0339,3.095516086,14418700000000,5114786.339,62276270
United Kingdom,2010,11179.6483,4208.306974,31847.14356,243610,38362.21712,173625.1972,3.231317742,14964400000000,5373200.999,62766365
United Kingdom,2011,17861.352,5890.089588,48692.51329,243610,40974.70814,202092.3731,4.107318765,15517900000000,4920299.219,63258918
United Kingdom,2012,16746.23757,10175.12874,62054.55375,243610,41050.77194,219855.9974,4.350695632,16163200000000,5053352.751,63700300
United States,1990,808721.8181,1971.827887,9077.513964,9831510,23954.4433,2053170.264,4.175462722,5979580000000,49172281.03,249623000
United States,1991,884065.2058,2398.775146,9358.904054,9831510,24405.19248,2219454.171,4.50791994,6174050000000,49234551.65,252981000
United States,1992,777239.6557,2288.596193,8912.997455,9831510,25492.95555,2357618.229,4.76308357,6539300000000,49497729.66,256514000
United States,1993,864117.6351,2748.217399,9312.217225,9831510,26464.82173,2159242.206,4.281528815,6878710000000,50431570.11,259919000
United States,1994,810300.4441,2553.312305,10740.56372,9831510,27776.61653,2102315.741,4.088640895,7308750000000,51418449.19,263126000
United States,1995,966885.8436,2548.680992,9837.66238,9831510,28782.17502,2447808.53,4.726553427,7664060000000,51788445.17,266278000
United States,1996,1082471.059,2794.675711,10518.5918,9831510,30068.22721,2539408.983,4.763930419,8100200000000,53304913.37,269394000
United States,1997,1036955.648,2791.756983,10127.51084,9831510,31572.69023,2432527.777,4.514259885,8608520000000,53885417.3,272657000
United States,1998,919524.5734,2763.899662,9372.414808,9831510,32949.19776,2447759.756,4.534296436,9089170000000,53983231.81,275854000
United States,1999,870533.6781,65459.04111,15041.76747,9831510,34620.9289,3186229.416,5.709727338,9660620000000,55803530.14,279040000
United States,2000,792485.3999,62509.46926,17683.53782,9831510,36449.85512,3167128.817,5.429623376,10284800000000,58330543.35,282162411
United States,2001,610243.1638,59512.74885,22062.52774,9831510,37273.6181,2677064.889,4.678571016,10621800000000,57219712.6,284968955
United States,2002,849094.7214,58258.46186,33256.74518,9831510,38166.03784,2770879.78,4.844042701,10977500000000,57201803.35,287625193
United States,2003,886978.6321,55637.50982,35974.64024,9831510,39677.19835,3092945.35,5.332035999,11510700000000,58006835.49,290107933
United States,2004,855703.9436,55981.54767,45105.32336,9831510,41921.80976,3223102.763,5.485472011,12274900000000,58757072.44,292805298
United States,2005,857495.6067,55165.1671,56278.80469,9831510,44307.92058,3439771.296,5.850952186,13093700000000,58789940.28,295516599
United States,2006,921516.6064,57595.14898,84224.008,9831510,46437.06712,3755239.152,6.410952155,13855900000000,58575373.22,298379912
United States,2007,800108.9721,60826.84169,110913.7155,9831510,48061.53766,3755203.263,6.323653221,14477600000000,59383447.06,301231207
United States,2008,815078.8947,63954.01229,176837.3915,9831510,48401.42734,3989397.261,6.878846523,14718600000000,57995148.57,304093966
United States,2009,868260.2931,65474.41469,233852.7832,9831510,47001.55535,4070022.21,7.408772471,11047500000000,54935176.18,306771529
United States,2010,821202.8273,70458.91372,297925.7952,9831510,48374.05646,4275509.624,7.478927785,13327800000000,57167414.19,309347057
United States,2011,1011286.291,79659.79886,379873.9743,9831510,49781.35749,4636842.926,8.185442547,15905700000000,56647431.09,311721632
United States,2012,875097.7159,93525.20586,445927.1556,9831510,51456.65873,4403849.813,7.918396428,16886500000000,55615424.83,314112078
Uruguay,1990,12842.22236,0,0,176220,2989.993095,35153.67496,44.81246949,9298839655,78446.19,3109987
Uruguay,1991,13092.31461,0,0,176220,3577.91238,36080.64246,43.7298239,11206193313,82508.09,3132048
Uruguay,1992,13565.00289,0,0,176220,4082.015012,37387.69604,43.39971035,12878157306,86147.34001,3154853
Uruguay,1993,15070.96203,0,0,176220,4720.392764,38315.55512,42.76308247,15002144584,89599.61001,3178156
Uruguay,1994,16629.99803,0,0,176220,5458.069924,38732.36125,42.25097145,17474578502,91672.12,3201604
Uruguay,1995,16712.52447,0,0,176220,5984.129623,37780.29672,41.06617822,19297663097,91998.57001,3224807
Uruguay,1996,16203.8167,0,0,176220,6316.262161,36333.36639,37.56791572,20515465834,96713.82001,3248039
Uruguay,1997,18240.66818,0,0,176220,7327.925485,38493.18991,37.67648798,23969746851,102167.67,3271014
Uruguay,1998,20266.05476,0,0,176220,7711.085939,38781.91253,36.90138475,25385928196,105096.09,3292134
Uruguay,1999,17064.54128,0,0,176220,7247.398162,35618.04555,33.2984365,23983945191,106966.12,3309318
Uruguay,2000,22206.28262,0,0,176220,6871.903886,39654.00094,38.80269693,22823255806,102193.93,3321242
Uruguay,2001,23491.56455,0,0,176220,6281.373272,40894.58315,40.95104235,20898788420,99862.13001,3327105
Uruguay,2002,23512.44634,0,0,176220,4088.772541,40794.71681,43.03947506,13606494599,94784.42001,3327770
Uruguay,2003,22149.97101,0,0,176220,3622.051177,39977.64615,43.11226569,12045627411,92729.17002,3325637
Uruguay,2004,18245.44794,0,0,176220,4117.310036,36675.26077,38.31794734,13686333822,95713.01,3324096
Uruguay,2005,20338.70396,0,0,176220,5220.957396,38890.24459,39.90875595,17362857684,97447.9,3325608
Uruguay,2006,16730.56588,0,0,176220,5877.879608,36588.94278,35.65629185,19579457966,102615.67,3331041
Uruguay,2007,24359.30601,0,0,176220,7009.67816,45250.95195,41.20185228,23410572634,109827.47,3339750
Uruguay,2008,15626.41806,0,10.41761204,176220,9062.290535,56061.01197,43.07610054,30366213119,130144.12,3350832
Uruguay,2009,18753.58175,0,149.7434284,176220,9415.153583,60717.93372,45.06154704,32816828373,134744.45,3362761
Uruguay,2010,26242.48445,0,205.9184102,176220,11938.21554,78821.12358,52.54294957,39332770929,150012.75,3374414
Uruguay,2011,20992.12912,0,359.6428973,176220,14166.55767,74771.71451,48.59397182,45324319955,153870.35,3385610
Uruguay,2012,17819.4765,0,364.8702991,176220,15127.34622,72075.04493,46.37425602,51183443225,155420.38,3396753
Uzbekistan,1990,18243.62514,0,0,447400,651.4204675,18392.59514,1.329744965,13360633788,1383167.12,20510000
Uzbekistan,1991,17234.89331,0,0,447400,658.6563436,17386.87331,1.211402958,13800167712,1435267.53,20952000
Uzbekistan,1992,17889.17283,0,0,447400,603.9349974,18045.13283,1.388623117,12953801760,1299498.23,21449000
Uzbekistan,1993,21178.03636,0,0,447400,597.0252688,21338.01636,1.59642613,13099928447,1336611.57,21942000
Uzbekistan,1994,20596.27943,0,0,447400,576.4434177,20759.22943,1.561012837,12899074358,1329856.42,22377000
Uzbekistan,1995,17800.04483,0,0,447400,585.9320399,17966.00483,1.458601985,13350461530,1231727.71,22785000
Uzbekistan,1996,19909.49478,0,0,447400,600.5981578,20078.47478,1.648583511,13948892216,1217922.82,23225000
Uzbekistan,1997,17587.80392,0,0,447400,623.0026524,17759.75392,1.442410927,14744603774,1231254.81,23667000
Uzbekistan,1998,17520.57036,0,0,447400,623.2161328,17695.54036,1.208921881,14988971211,1463745.56,24051000
Uzbekistan,1999,17372.68352,0,0,447400,702.4807441,17509.67352,1.173162025,17078465982,1492519.63,24311650
Uzbekistan,2000,17962.08246,0,0,447400,558.221144,18135.04246,1.224018105,13760374488,1481599.201,24650400
Uzbekistan,2001,17906.26684,0,0,447400,456.7034892,18079.22684,1.208402715,11401351420,1496125.97,24964450
Uzbekistan,2002,18366.80606,0,0,447400,383.3494997,18529.75606,1.188716347,9687951055,1558803.84,25271850
Uzbekistan,2003,22625.47676,0,0,447400,396.129969,22769.45676,1.520474483,10128112401,1497523.11,25567650
Uzbekistan,2004,26752.83798,0,0,447400,465.1198869,26884.80798,1.847687193,12030023548,1455051.92,25864350
Uzbekistan,2005,25628.13388,0,0,447400,546.7768502,25779.11388,1.856807576,14307509839,1388356.78,26167000
Uzbekistan,2006,27202.97116,0,0,447400,642.9604146,27360.94116,1.92874241,17030896203,1418589.7,26488250
Uzbekistan,2007,19007.30182,0,0,447400,830.4076942,19173.26182,1.35017645,22311393928,1420056.01,26868000
Uzbekistan,2008,33738.6481,0,0,447400,1023.119641,33896.6181,2.321420814,27934030937,1460166.89,27302800
Uzbekistan,2009,27711.22072,0,0,447400,1181.84736,27869.19072,2.213636636,610075806.7,1258977.66,27767400
Uzbekistan,2010,32215.7752,0,0,447400,1377.08214,32373.7452,2.636334515,700804045.2,1227983.21,28562400
Uzbekistan,2011,30416.86669,0,0,447400,1544.827773,30574.83669,2.240146733,792149995.8,1364858.66,29339400
Uzbekistan,2012,33299.30927,0,0,447400,1719.036196,33457.27927,2.373916193,781702874.1,1409370.7,29774500
Vanuatu,1990,0,0,0,12190,1080.230278,212.07727,100,158397406.3,212.07727,146633
Vanuatu,1991,0,0,0,12190,1252.62792,211.57107,100,188869985.1,211.57107,150779
Vanuatu,1992,0,0,0,12190,1263.463418,211.29266,100,196142588,211.29266,155242
Vanuatu,1993,0,0,0,12190,1176.87044,211.21673,100,188080372.4,211.21673,159814
Vanuatu,1994,0,0,0,12190,1335.251681,210.98894,100,219260343.3,210.98894,164209
Vanuatu,1995,0,0,0,12190,1390.321422,210.78646,100,233902114.7,210.78646,168236
Vanuatu,1996,0,0,0,12190,1427.094151,210.55867,100,245177629.3,210.55867,171802
Vanuatu,1997,0,0,0,12190,1462.196383,210.33088,100,255890215.7,210.33088,175004
Vanuatu,1998,0,0,0,12190,1472.990156,210.10309,100,262301249,210.10309,178074
Vanuatu,1999,0,0,0,12190,1477.833673,817.21083,86.0528066,267999225.3,949.66203,181346
Vanuatu,2000,0,0,0,12190,1469.888862,816.43058,68.77311919,272014693.1,1187.13618,185058
Vanuatu,2001,0,0,0,12190,1362.616128,816.15217,69.45437008,257926881.7,1175.09117,189288
Vanuatu,2002,0,0,0,12190,1353.927839,815.84845,70.68312815,262603781.8,1154.23365,193957
Vanuatu,2003,4.464828,0,0,12190,1580.510668,820.009558,52.43420313,314463144,1563.882941,198963
Vanuatu,2004,4.631472794,0,0,12190,1787.938265,819.8724828,67.29142543,364996869.1,1218.39072,204144
Vanuatu,2005,4.830048058,0,0,12190,1886.387734,819.7673381,67.51812084,394962431.8,1214.144185,209375
Vanuatu,2006,4.963579505,0,0,12190,2047.087669,819.5465295,73.40344373,439376661.7,1116.496022,214635
Vanuatu,2007,5.290021247,0,0,12190,2393.334621,819.5551712,43.5643918,526428309.9,1881.250116,219956
Vanuatu,2008,21.41422018,0,16.27018349,12190,2698.022128,851.5952137,47.35318329,607958816.1,1798.390635,225335
